page_view;user_engagement;scroll;session_start;first_visit;view_item;view_promotion;add_to_cart;begin_checkout;select_item;view_search_results;add_shipping_info;select_promotion;add_payment_info;click;view_item_list
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
64;57;16;2;1;53;2;16;0;10;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;1;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
7;6;6;2;1;0;2;0;0;0;1;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;1;1;2;0;0;0;1;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;1;0;0;0;0;0;0;0;0;0
43;32;13;4;1;23;4;0;0;8;0;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;7;3;1;1;2;1;2;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
10;9;4;3;1;3;0;0;0;0;0;0;0;0;0;0
4;4;1;1;0;1;3;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0
4;3;1;2;1;1;0;0;0;1;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;3;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;1;1;1;0;0;0;0;1;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0
6;6;5;1;1;3;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;4;1;1;0;2;0;0;0;0;0;0;0;0;0
6;5;5;1;1;0;0;0;0;0;0;0;0;0;0;0
21;20;12;4;0;2;4;0;1;0;0;1;0;1;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
7;7;4;1;1;1;1;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;1;0;0;0;0;0
20;18;11;4;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;9;7;1;1;3;1;3;0;0;1;0;0;0;0;0
78;65;23;2;1;48;6;6;15;15;0;5;0;0;0;0
7;5;1;7;1;0;3;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;0;0;0;0;0;0;0;0;0;0;0;0
5;4;0;1;1;0;2;0;0;0;0;0;0;0;0;0
2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;2;2;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;1;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;1;4;2;0;10;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
6;6;2;2;1;3;1;3;0;0;0;0;0;0;0;0
25;23;17;3;1;6;2;0;18;1;0;6;0;1;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;2;1;1;0;0;0;0;0;0;0;0;0;0;0
38;36;14;2;0;21;2;11;0;6;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;3;1;1;1;1;0;0;0;0;0;0;0;0;0
2;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;0;0;3;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
17;8;10;1;1;2;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
10;5;4;4;1;3;1;3;0;0;1;0;0;0;0;0
13;12;9;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;5;2;0;0;0;1;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
10;9;7;6;1;8;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;1;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;3;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;5;0;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
7;7;3;1;0;4;1;1;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;4;2;1;0;1;0;0;0;0;0;0;0;0;0;0
6;4;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0
4;4;3;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;2;2;1;0;4;0;0;0;0;0;0;0;0;0
8;6;4;1;1;6;1;0;0;3;0;0;0;0;0;0
5;3;2;1;1;3;2;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;3;4;1;1;0;0;0;0;0;0;0;0;0;0;0
7;4;3;1;1;4;2;0;0;1;2;0;0;0;0;0
24;22;12;2;0;12;1;10;4;2;1;2;0;1;0;0
1;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;3;5;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;2;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
34;33;16;6;1;8;4;2;2;1;0;1;0;0;0;0
4;4;3;1;1;0;1;0;0;0;0;0;0;0;0;0
8;7;7;1;1;1;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
13;13;8;1;1;3;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
23;20;12;4;1;10;4;0;0;2;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;0;0;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
10;10;7;1;1;3;2;3;3;0;0;1;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;3;1;1;1;2;0;0;0;1;0;0;0;0;0;0
3;2;3;2;1;0;3;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;1;3;3;1;3;0;0;0;0;0;0;0;0;0;0
5;5;3;1;1;4;2;4;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
10;7;2;1;1;0;6;0;0;0;0;0;0;0;0;0
27;27;17;1;1;5;4;2;3;0;0;1;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;2;2;1;1;3;0;3;0;1;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
10;8;5;1;1;1;1;1;0;0;2;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
9;7;1;2;1;6;1;3;0;1;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;3;1;1;1;2;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;2;1;1;0;1;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;5;4;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
12;11;8;1;1;0;2;0;0;0;0;0;1;0;0;0
4;4;0;1;1;0;0;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
14;11;6;1;1;2;8;0;0;0;0;0;3;0;0;0
2;1;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;1;0;0;0;0;0
5;4;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;1;0;0;0;0;0;0;0;0;0
17;17;5;1;1;3;3;1;6;1;0;2;0;1;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
17;14;10;2;1;3;3;0;0;0;0;0;0;0;0;0
1;1;1;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
11;10;7;1;1;3;1;0;0;0;0;0;0;0;0;0
5;4;3;1;1;0;2;0;0;0;1;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
3;3;3;1;1;0;2;0;0;0;0;0;0;0;0;0
2;1;2;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;1;0;0;0;0;0;0;0;0;0
11;9;3;1;1;3;2;0;0;2;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
8;7;3;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
4;4;0;1;1;0;1;0;0;0;0;0;0;0;0;0
6;5;2;2;1;1;1;0;0;1;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;1;0;0;0;0;0
8;4;1;1;1;0;3;0;0;0;0;0;0;0;0;0
5;3;1;1;1;0;3;0;0;0;1;0;1;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;1;0;0;0;0;0;0;0;0;0
26;26;16;2;1;36;1;24;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;3;1;3;2;0;0;0;0;0;0;0;0;0
31;30;8;5;0;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
8;4;5;1;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
10;5;1;5;1;3;0;0;0;1;4;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;1;1;1;2;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
12;11;4;1;1;12;3;1;0;0;1;0;1;0;0;0
2;1;1;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;2;1;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;4;3;1;0;5;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0
6;2;1;3;1;0;1;0;0;0;3;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
37;32;15;2;1;9;4;1;6;5;0;2;0;3;0;0
3;0;0;3;1;0;3;0;0;0;0;0;0;0;0;0
5;3;1;1;1;5;0;0;0;2;0;0;0;0;0;0
15;14;8;1;1;4;5;0;0;1;0;0;0;0;0;0
2;2;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;2;1;0;1;0;0;0;0;0;0;0;0;0
5;4;0;3;1;0;1;0;0;0;0;0;0;0;0;0
8;6;5;1;1;1;1;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0
11;10;6;2;1;10;2;3;0;1;0;0;1;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
7;5;4;1;1;2;1;0;0;1;0;0;0;0;0;0
3;2;1;1;1;0;0;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;9;3;1;0;4;0;0;0;1;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;1;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;1;1;1;0;1;0;0;0;0;0;0;0;0;0
2;0;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;2;1;1;0;0;0;0;0;0;0;0;0;0
27;26;21;3;1;5;2;1;9;0;0;3;0;4;0;0
8;8;6;2;1;0;1;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;2;1;1;0;0;0;0;0;0;0;0;0;0
48;47;25;4;0;37;4;18;6;1;1;2;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;3;4;2;1;2;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
4;4;0;3;1;0;3;0;0;0;0;0;1;0;0;0
5;4;0;2;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
6;6;3;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
4;3;2;2;1;1;3;0;0;0;0;0;0;0;0;0
2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
13;12;8;2;1;1;4;0;0;0;0;0;1;0;0;0
2;2;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;4;3;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
13;13;7;1;1;6;2;9;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;6;1;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;3;0;0;0;0;0;0;0;0;0;0;0;0;0
3;3;2;2;1;2;0;0;0;0;0;0;0;0;0;0
2;0;2;2;0;0;0;0;0;0;0;0;0;0;0;0
5;5;3;2;1;0;0;0;0;0;0;0;0;0;0;0
4;3;1;2;1;0;2;0;0;0;0;0;0;0;0;0
6;4;6;2;1;0;0;0;0;0;0;0;0;0;0;0
2;0;1;2;1;0;0;0;0;0;0;0;0;0;0;0
4;4;2;1;1;0;1;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;5;1;1;1;1;0;0;0;0;0;0;0;0;0
2;2;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;0;1;1;0;2;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
9;7;1;2;1;3;1;0;0;1;2;0;0;0;0;0
1;0;1;1;1;0;1;0;0;0;0;0;0;0;0;0
40;37;20;7;1;10;5;5;2;1;0;1;1;1;2;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;5;1;1;1;2;1;0;0;0;0;0;0;0;0;0
3;2;0;3;1;2;1;2;0;1;0;0;0;0;0;0
7;5;1;1;1;3;3;0;0;1;0;0;1;0;0;0
2;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
12;10;5;1;1;3;2;1;0;2;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;1;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
3;3;0;1;1;0;0;0;0;0;1;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
5;5;3;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;4;4;4;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
23;19;21;1;1;14;2;0;0;4;0;0;0;0;0;0
3;1;2;1;1;2;0;0;0;1;0;0;0;0;0;0
2;2;1;2;1;0;1;0;0;0;0;0;0;0;0;0
28;26;20;3;1;0;5;0;0;0;2;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
2;1;0;1;1;3;0;1;0;2;0;0;0;0;0;0
2;0;0;2;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0
7;4;3;1;1;0;4;0;0;0;2;0;0;0;0;0
24;23;15;2;0;16;2;1;0;0;0;0;1;0;0;0
6;4;3;1;1;3;0;0;0;1;0;0;0;0;0;0
15;15;6;2;1;0;4;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
5;3;0;3;1;2;2;0;0;1;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
3;1;1;2;0;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;2;1;2;1;0;0;0;0;0;0;0;0;0;0;0
2;2;1;1;1;0;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;2;1;0;1;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
3;3;2;2;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;1;0;0;0;0;0;0;0;0;0;0
2;2;2;1;1;0;1;0;0;0;0;0;0;0;0;0
2;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
8;8;7;2;1;1;2;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;1;0;0;0;0;0;0;0;0;0
15;13;13;2;1;0;2;0;0;0;0;0;0;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;4;1;1;2;3;0;0;0;0;0;1;0;0;0
1;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0
6;5;5;1;1;5;1;4;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
1;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0
14;14;3;1;1;11;0;0;0;0;0;0;0;0;0;0
5;5;2;1;1;0;2;0;0;0;0;0;0;0;0;0
